product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,legal_api_match,legal_api_id,legal_api_match_method,gap_action,notes
3,Smartphone,Électronique + télécom,ISO,ISO/IEC,International,ITU Radio Regulations + ITU-T E.212 — IMEI,ITU Radio Regulations + ITU-T E.212,ITU-T,IMEI structure and allocation (TAC assigned by GSMA); ITU frequency band allocations (WRC decisions); international numbering plan,in_force,medium,FOUND,9c4fe808-869a-47e7-a4cc-df1eca2114a1,name_substring,OK,
4,Peluche bébé 0-3 ans,Jouet enfant,EU,European Union,Europe,Toy Safety Directive,2009/48/EC,EC DG GROW + National Market Surveillance Authorities,CE marking mandatory; essential safety requirements; mechanical & physical safety; flammability; chemical safety; age warning ≥ 36 months or small parts warning; EN 71 harmonised standards; DOC (Declaration of Conformity),in_force,critical,FOUND,69c44d8f-b56d-4d21-9c2b-406fb7959add,name_substring,OK,Fundamental EU framework for toys; applies in all 27 member states; small parts test critical for 0-3 ans
4,Peluche bébé 0-3 ans,Jouet enfant,EU,European Union,Europe,EN 71-1 — Mechanical and Physical Properties,EN 71-1:2014+A1:2018,CEN / National standards bodies,Small parts cylinder test (must retain objects >31.7mm diameter for <3 years); tensile strength of eyes/nose/buttons; bite force test; age grading; squeeze toy safety; no accessible sharp edges or points,in_force,critical,FOUND,,,OK,EN 71-1 is the cornerstone standard for plush toys targeting 0-3 ans; small parts the #1 critical point
4,Peluche bébé 0-3 ans,Jouet enfant,EU,European Union,Europe,EN 71-2 — Flammability,EN 71-2:2011+A1:2014,CEN / National standards bodies,Plush/soft toys must not be easily ignitable; burn rate limits; prohibition on highly flammable materials in contact with face/hair/body; specific test for pile fabrics,in_force,critical,FOUND,,,OK,Peluche fabric and stuffing must meet flammability criteria; special concern for synthetic pile
4,Peluche bébé 0-3 ans,Jouet enfant,EU,European Union,Europe,EN 71-3 — Migration of Certain Elements (Heavy Metals),EN 71-3:2019+A1:2021,CEN / National standards bodies,Migration limits for Sb Ar Ba Cd Cr Co Cu Pb Mn Hg Ni Se Sr Sn Zn in toy materials by material category (dry; brittle; powder; liquid); strictest limits for Category I (scraped materials) applicable to plush pile,in_force,critical,FOUND,,,OK,Critical for dyes and coatings on plush fur; lead and cadmium limits extremely strict for Category intended for children <36 months
4,Peluche bébé 0-3 ans,Jouet enfant,EU,European Union,Europe,EN 71-9 — Organic Chemical Compounds,EN 71-9:2005+A1:2007,CEN / National standards bodies,Limits on nitrosamines; formaldehyde; preservatives (e.g. MIT/CMIT); azo dyes; restricted solvents in toy materials; applies to fabric and stuffing,in_force,high,FOUND,,,OK,Formaldehyde from fabric finishing relevant for plush; azo dyes restrictions for coloured plush
4,Peluche bébé 0-3 ans,Jouet enfant,EU,European Union,Europe,REACH — Phthalates Restriction Entry 51-52,REACH Annex XVII Entries 51 & 52 (Reg. 1907/2006 as amended),ECHA / National enforcement agencies,DEHP+DBP+BBP ≤0.1% in toys accessible to children; DINP+DIDP+DNOP ≤0.1% in toys for children <3 or intended to be mouthed; applies to all plastic components including zippers and PE stuffing if plasticised,in_force,critical,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,exact_ref,OK,Peluche may contain plastic components; stuffing pellets sometimes plasticised; check all plastic trims
4,Peluche bébé 0-3 ans,Jouet enfant,EU,European Union,Europe,REACH SVHC — Substances of Very High Concern,REACH Article 33 + SVHC candidate list (Reg. 1907/2006),ECHA,Communication obligation if SVHC >0.1% w/w; consumer right to information within 45 days; ongoing updates to SVHC list (~240 substances); duty to notify ECHA Article 7 if SVHC in article >1t/year,in_force,high,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,exact_ref,OK,Applies to all materials in plush toy; flame retardants and dyes of particular concern
4,Peluche bébé 0-3 ans,Jouet enfant,EU,European Union,Europe,Toy Safety Regulation (proposed revision 2024),COM(2023) 462 final — proposed Toy Safety Regulation,EC DG GROW,Proposed replacement for Directive 2009/48/EC; direct regulation (no national transposition); stricter chemical requirements; expanded scope for digital features; mandatory third-party conformity assessment for chemical requirements; enhanced traceability via digital product passport,pending,high,FOUND,e10119ec-9ec5-43b3-9594-a95a5a8440b8,name_substring,OK,Legislative process ongoing 2024-2026; monitor for adoption; may tighten chemical limits significantly
4,Peluche bébé 0-3 ans,Jouet enfant,FR,France,Europe,Directive Jouets — transposition française,Décret n°2010-166 du 22 février 2010 (transposant 2009/48/CE),DGCCRF + ANSM,CE marking; déclaration UE de conformité; notice en français pour jouets avec risques; tranche d'âge obligatoire sur emballage; surveillance du marché par DGCCRF,in_force,critical,FOUND,,,OK,Transposition directe; la DGCCRF mène des campagnes de contrôle annuelles sur les jouets
4,Peluche bébé 0-3 ans,Jouet enfant,FR,France,Europe,Code de la consommation — étiquetage jouets,Articles L423-1 à L423-5 et R423-1+ du Code de la consommation,DGCCRF,Mention age (<36 mois: petites pièces) obligatoire; avertissements de sécurité en français; identification du fabricant/importateur; traçabilité lot,in_force,high,FOUND,e8d770ee-23e0-4bd7-8dfc-8b65e8286cac,fullname_substring,OK,Exigences d'étiquetage en langue française; mention «Ne convient pas aux enfants de moins de 36 mois» si petites pièces détachables
4,Peluche bébé 0-3 ans,Jouet enfant,DE,Germany,Europe,Spielzeugrichtlinie Umsetzung (2nd GPSGV),2. Spielzeugverordnung (2. SpielzeugV) vom 21. Juli 2011,BAuA (Bundesanstalt für Arbeitsschutz und Arbeitsmedizin) + Marktüberwachungsbehörden der Länder,CE-Kennzeichnung; technische Dokumentation; Konformitätserklärung; deutsche Gebrauchsanweisung; GS-Zeichen (freiwillig); Altershinweise auf Verpackung,in_force,critical,FOUND,,,OK,Germany has strong market surveillance; GS mark (geprüfte Sicherheit) voluntary but commercially important
4,Peluche bébé 0-3 ans,Jouet enfant,DE,Germany,Europe,Chemikalienverbotsverordnung — national chemical bans,ChemVerbotsV (i.d.F. 2021),Bundesanstalt für Risikobewertung (BfR),National ban on specific azo dyes (already in REACH but nationally reinforced); nickel release limits; formaldehyde limits in textiles (relevant for plush fabric),in_force,high,FOUND,,,OK,BfR publishes opinions on toy chemicals; German market surveillance particularly active on chemical content
4,Peluche bébé 0-3 ans,Jouet enfant,IT,Italy,Europe,Recepimento Direttiva Giocattoli,D.Lgs. 11 aprile 2011 n. 54,Ministero dello Sviluppo Economico + Guardia di Finanza,Marcatura CE; documentazione tecnica; avvertenze in italiano; controllo di mercato; notifica incidenti,in_force,critical,FOUND,,,OK,Italy is significant toy market (Chicco HQ); active market surveillance
4,Peluche bébé 0-3 ans,Jouet enfant,IT,Italy,Europe,Regolamento UE sostanze chimiche giocattoli (REACH + 71-3),REACH Reg. 1907/2006 + EN 71-3,ISS + MIMIT,Migration limits heavy metals; phthalate restrictions; azo dye ban; SVHC communication; Italian NCA coordinates with ECHA,in_force,high,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,exact_ref,OK,Italian enforcement notably active on chemical substances in toys marketed to young children
4,Peluche bébé 0-3 ans,Jouet enfant,ES,Spain,Europe,Transposición Directiva Juguetes,Real Decreto 1205/2011,AEMPS + CCAA enforcement,Marcado CE; declaración UE de conformidad; instrucciones en español; advertencias de edad; vigilancia del mercado,in_force,critical,FOUND,98d11823-1e39-4026-ba04-0e7cff031899,exact_ref,OK,Spain transposes via RD 1205/2011; CCAA (autonomous communities) carry out market surveillance
4,Peluche bébé 0-3 ans,Jouet enfant,ES,Spain,Europe,REACH & Reglamento químico en juguetes,REACH 1907/2006 + RD 255/2003 (clasificación sustancias),ECHA + AEMPS,Restricciones ftalatos; metales pesados EN 71-3; comunicación SVHC; control de compuestos orgánicos,in_force,high,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,exact_ref,OK,AEMPS coordinates market surveillance for chemical substances in toys
4,Peluche bébé 0-3 ans,Jouet enfant,NL,Netherlands,Europe,Speelgoedrichtlijn implementatie (Warenwetbesluit),Warenwetbesluit Speelgoed 2011,NVWA (Nederlandse Voedsel- en Warenautoriteit),CE-markering; technische documentatie; NL-taalvereisten instructies; leeftijdswaarschuwing op verpakking; speelgoedspecifieke chemische eisen,in_force,critical,FOUND,94dcae4b-c22a-498f-b203-7423b89296bd,name_substring,OK,NVWA conducts regular toy safety checks; Netherlands is major import hub (Rotterdam port)
4,Peluche bébé 0-3 ans,Jouet enfant,NL,Netherlands,Europe,REACH handhaving speelgoed — ftalaten en SVHC,REACH Annex XVII + Candidate List,NVWA / ILT,Controle ftalaten in plastic onderdelen; SVHC>0.1% communicatieplicht; azo-kleurstoffen verbod,in_force,high,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,acronym,OK,Netherlands port authority (Rotterdam) is key point for toy imports into EU; NVWA intercepts non-compliant toys
4,Peluche bébé 0-3 ans,Jouet enfant,GB,United Kingdom,Europe,UK Toy Safety Regulations 2011,SI 2011/1881 (as retained and amended post-Brexit),OPSS (Office for Product Safety and Standards),UKCA marking (mandatory since 1 Jan 2025); UK DoC; technical file; English-language instructions and warnings; age grading; small parts warning for <3 years,in_force,critical,FOUND,e5654488-c8ea-4dae-bd58-cba75ae58a6b,exact_ref,OK,Post-Brexit: UKCA replaces CE for GB market; NI may retain CE under Windsor Framework; separate GB and NI compliance tracks
4,Peluche bébé 0-3 ans,Jouet enfant,GB,United Kingdom,Europe,UK REACH — Phthalates & Substance Restrictions,UK REACH (retained Reg. 1907/2006) + UK Annex XVII,HSE,UK phthalate limits mirror EU: DEHP+DBP+BBP ≤0.1%; DINP+DIDP+DNOP ≤0.1% for mouthable toys for <3; heavy metal migration limits retained EN 71-3,in_force,critical,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,exact_ref,OK,UK REACH diverging from EU REACH; monitor for amendments; HSE maintains UK substance restriction list
4,Peluche bébé 0-3 ans,Jouet enfant,GB,United Kingdom,Europe,BS EN 71 series — UK adopted standards,BS EN 71-1:2014+A1:2018; BS EN 71-2; BS EN 71-3 (UK adoption),BSI (British Standards Institution),Same technical requirements as EU EN 71; small parts test; flammability; chemical migration; UK still aligned post-Brexit but may diverge,in_force,high,FOUND,a66dec6d-08a8-47dd-b139-a1481769c1c5,name_substring,OK,BSI adopts EN standards; UK market still accepts EN 71 test reports from accredited labs
4,Peluche bébé 0-3 ans,Jouet enfant,CH,Switzerland,Europe,Spielzeugverordnung (SpV),SR 817.023.11 — Verordnung über die Sicherheit von Spielzeug (SpV) 2010,BAZG / kantonale Vollzugsbehörden + SECO,CE marking accepted; CH declaration of conformity required for CH market; MRA with EU means CE+DoC generally sufficient; Swiss-specific language requirements (DE/FR/IT) for warnings,in_force,critical,FOUND,d27cb0a6-14d0-4fb9-ab22-ca0a5ab5ac3c,name_substring,OK,Switzerland-EU MRA means EN 71 / CE marking generally accepted; watch for deviations in labeling language
4,Peluche bébé 0-3 ans,Jouet enfant,CH,Switzerland,Europe,Chemikalienverbotsverordnung (ChemVerbotsV CH),SR 814.81 — Verordnung über das Verbot gefährlicher Stoffe,Bundesamt für Gesundheit (BAG),Phthalate restrictions aligned with EU REACH; nickel release limits; azo dye restrictions; CMR substances,in_force,high,FOUND,68b3a1d1-5975-4720-b186-b86efd15f29e,name_substring,OK,Swiss chemical restrictions largely harmonised with EU; occasional stricter national limits
4,Peluche bébé 0-3 ans,Jouet enfant,NO,Norway,Europe,Norsk implementering av Lekesikkerhetsregelverket,Forskrift om sikkerhet ved leker (FOR-2011-07-15-748),Direktoratet for samfunnssikkerhet og beredskap (DSB) + Forbrukertilsynet,CE marking; Norwegian-language warnings; age grading; EN 71 harmonised standards; DSB market surveillance,in_force,critical,NOT_FOUND,,,À ajouter,Norway EEA member; EU Toy Safety Directive applies via EEA Agreement; Norwegian language required for warnings
4,Peluche bébé 0-3 ans,Jouet enfant,NO,Norway,Europe,REACH Norway (via EEA),EEA Agreement + Norwegian Chemicals Regulation (REACH),Miljødirektoratet,Phthalate restrictions; SVHC communication; heavy metal migration limits; azo dye restrictions,in_force,high,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,acronym,OK,Norway adopts EU REACH via EEA; enforcement by Norwegian Environment Agency
4,Peluche bébé 0-3 ans,Jouet enfant,RU,Russia,Europe,TR TS 008/2011 — Toy Safety (EAEU),Technical Regulation TR TS 008/2011 (EAEU Treaty),Rosstandart + Rospotrebnadzor,EAC marking (единый знак обращения на рынке ЕАЭС); conformity assessment: state registration for toys for <3 years (stricter than declaration); chemical migration limits; small parts requirements; age labeling in Russian,in_force,critical,FOUND,0c1a0c59-c48b-45f4-97ca-869df6b0228a,exact_ref,OK,Russia member of EAEU; TR TS 008/2011 applies; toys for children <3 years require mandatory state registration (more stringent than EC declaration)
4,Peluche bébé 0-3 ans,Jouet enfant,RU,Russia,Europe,GOST R 71-1/71-3 — Russian national toy standards,GOST R ISO 8124-1; GOST R 71-3,Rosstandart,Mechanical and physical safety; chemical migration limits for heavy metals; small parts; Russian labeling,in_force,high,NOT_FOUND,,,À ajouter,GOST standards adopted and referenced in TR TS 008/2011 technical annex
4,Peluche bébé 0-3 ans,Jouet enfant,TR,Turkey,Europe,Oyuncak Yönetmeliği — Turkish Toy Safety Regulation,Oyuncak Güvenliği Yönetmeliği (2016/17/AB) — 27 Şubat 2016 tarihli R.G.,Ticaret Bakanlığı + TSE (Türk Standartları Enstitüsü),CE marking accepted; TS EN 71 series applicable; Turkish-language warnings mandatory; age grading; small parts warning; chemical requirements per EN 71-3,in_force,critical,FOUND,e10119ec-9ec5-43b3-9594-a95a5a8440b8,name_substring,OK,Turkey aligned with EU Toy Safety Directive; CE marking accepted but Turkish language labeling required
4,Peluche bébé 0-3 ans,Jouet enfant,TR,Turkey,Europe,TS EN 71-1/2/3 — Turkish adopted standards,TS EN 71-1; TS EN 71-2; TS EN 71-3 (TSE adoption),TSE,Same requirements as EU EN 71; TSE mark (voluntary) commercially important; mandatory for some categories,in_force,high,FOUND,,,OK,TSE mark provides additional market confidence in Turkish market
4,Peluche bébé 0-3 ans,Jouet enfant,UA,Ukraine,Europe,Технічний регламент безпеки іграшок (Ukraine),Постанова КМУ № 151 від 28.02.2018 (Технічний регламент безпечності іграшок),Держпроднаслужба + Держпраці,Marking of conformity (Ukraine); declaration of conformity; age grading; small parts warning; Ukrainian language labeling; EN 71 standards referenced,in_force,high,NOT_FOUND,,,À ajouter,Ukraine aligning toy safety with EU directives; currently partially enforced due to conflict; EU Association Agreement framework
4,Peluche bébé 0-3 ans,Jouet enfant,UA,Ukraine,Europe,Хімічна безпека іграшок — REACH-aligned restrictions,Ukrainian Chemical Restrictions (aligned with REACH),Держекоінспекція,Phthalate restrictions; heavy metal migration; azo dye restrictions; aligned with EU REACH,in_force,medium,FOUND,2569736d-c65a-44ed-9742-3a56326689a5,acronym,OK,Ukraine implementing EU-aligned chemical restrictions; enforcement capacity limited
4,Peluche bébé 0-3 ans,Jouet enfant,EAEU,EAEU,Europe,TR TS 008/2011 — Règlement technique EAEU Jouets,TR TS 008/2011 (Решение Комиссии Таможенного союза № 711),Commission économique eurasiatique (CEE),EAC marking; conformity assessment: déclaration for toys ≥3 ans; state registration certificate for toys <3 ans; age labeling; small parts test; chemical migration limits; flammability,in_force,critical,FOUND,0c1a0c59-c48b-45f4-97ca-869df6b0228a,exact_ref,OK,Covers Russia Kazakhstan Belarus Armenia Kyrgyzstan; toys for <3 years require state registration — most stringent in this bloc
4,Peluche bébé 0-3 ans,Jouet enfant,EAEU,EAEU,Europe,EAEU Restricted Substances — Chemical Safety,TR TS 008/2011 Annex + TR EAEU 041/2017 (chemical prod.),CEE + National authorities,Phthalate limits; heavy metal migration; formaldehyde limits in textile components; azo dye restrictions; aligned broadly with EU but with some differences,in_force,high,FOUND,57673a00-da94-42a3-bc39-f3817a453683,exact_ref,OK,EAEU chemical restrictions generally aligned with EU but not identical; verify specific limits for stuffing and fabric
4,Peluche bébé 0-3 ans,Jouet enfant,US,United States,Americas,CPSIA 2008 — Consumer Product Safety Improvement Act,Public Law 110-314 (15 U.S.C. §2051 et seq.),CPSC (Consumer Product Safety Commission),Third-party conformity testing mandatory; Children's Product Certificate (CPC) required; lead content limit 100 ppm total / 90 ppm paint; phthalate limits (DEHP DBP BBP DIBP ≤0.1%); tracking label on product; CPSC registration; general conformity certificate,in_force,critical,FOUND,4eca4b2b-b1d8-4d55-af4e-e017bb4b4d09,acronym,OK,CPSIA is the cornerstone US children's product law; third-party lab testing from CPSC-accepted lab mandatory; CPC must accompany every shipment
4,Peluche bébé 0-3 ans,Jouet enfant,US,United States,Americas,ASTM F963 — Standard Consumer Safety Spec for Toy Safety,ASTM F963-23 (current edition),CPSC (incorporated via CPSIA Section 106),Small parts cylinder test; fabric flammability; stuffed toy filling safety; surface coating lead; mechanical strength of attachments (eyes nose buttons); bite force test; acoustic toys; age grading label,in_force,critical,FOUND,8109a517-584a-49cf-ac25-514521228adf,name_substring,OK,ASTM F963 is the primary voluntary (but legally mandated via CPSIA Section 106) toy safety standard in US; covers plush toys specifically
4,Peluche bébé 0-3 ans,Jouet enfant,US,United States,Americas,16 CFR Part 1501 — Small Parts Test Methodology,16 CFR Part 1501,CPSC,Test cylinder dimensions 31.7mm x 57.1mm; any toy or component that fits entirely within cylinder is a small part; prohibited for toys for children <3 years; also applies to detachable components of plush toys,in_force,critical,FOUND,a3f754d4-f732-4dc4-a23b-be139e03356e,name_substring,OK,Critical for plush: eyes nose buttons accessories must not detach and pass small parts cylinder; applies to all components in toys for children <3
4,Peluche bébé 0-3 ans,Jouet enfant,US,United States,Americas,16 CFR Part 1303 — Lead in Surface Coatings,16 CFR Part 1303,CPSC,≤90 ppm lead in surface coatings (paint varnish lacquer); applies to all painted/coated components of children's toys,in_force,critical,FOUND,,,OK,Applies to any painted accessories on plush (plastic eyes embroidered with metallic thread etc.); pre-2011 limit was 600 ppm
4,Peluche bébé 0-3 ans,Jouet enfant,US,United States,Americas,16 CFR Part 1307 — Phthalates in Children's Toys,16 CFR Part 1307,CPSC,DEHP DBP BBP DIBP ≤0.1% permanently banned; DINP DPENP DHEXP DCHP DIPP ≤0.1% interim prohibited; applies to plasticised vinyl and plastic components in toys for children <12,in_force,critical,FOUND,,,OK,Applies to any plastic/vinyl component in plush toy (zippers toggles squeakers pellets)
4,Peluche bébé 0-3 ans,Jouet enfant,US,United States,Americas,16 CFR Part 1500 — Hazardous Substances Act — Toy Provisions,16 CFR Part 1500.18 + 1500.44 (flammability),CPSC,Banned hazardous substances in toys; flammability test 16 CFR 1500.44 for fabrics; sharp points/edges test; electrical hazards,in_force,high,FOUND,,,OK,Fabric flammability via 16 CFR 1500.44 for plush outer fabric and stuffing
4,Peluche bébé 0-3 ans,Jouet enfant,US,United States,Americas,Children's Product Certificate (CPC) + Tracking Label,CPSIA Section 14(a) + Section 14(b),CPSC,CPC documents: product identity; applicable rules; date and place of manufacture; lab name and address; date and place of testing; importer or domestic manufacturer info. Tracking label: manufacturer name + location + date + batch,in_force,high,FOUND,4eca4b2b-b1d8-4d55-af4e-e017bb4b4d09,acronym,OK,Every plush toy sold in US for children <12 requires CPC; tracking label must be permanent (sewn-in label); critical for recalls
4,Peluche bébé 0-3 ans,Jouet enfant,US-CA,California,Americas,Proposition 65 — OEHHA Warning Requirements,Cal. Health & Safety Code §25249.5 et seq. (OEHHA),California Office of Environmental Health Hazard Assessment (OEHHA),Warning label required if product exposes consumers to listed carcinogens or reproductive toxins above safe harbor levels; lead Cd phthalates formaldehyde commonly trigger Prop 65 for toys; safe harbor levels: lead 0.5 μg/day DEHP 780 μg/day,in_force,high,FOUND,128fe92a-92d3-4176-a676-3b115ad9c22f,name_substring,OK,Proposition 65 regularly triggers warnings for children's plush toys due to lead (dyes accessories) and phthalates; major litigation risk in California
4,Peluche bébé 0-3 ans,Jouet enfant,US-CA,California,Americas,California AB 1108 — Phthalates in Children's Products,California Health & Safety Code §108935 et seq. (now superseded by CPSIA federally),CDPH / DTSC,California phthalate restrictions now preempted by CPSIA federal rules; however DTSC SAFER Consumer Products program may impose additional requirements,in_force,medium,FOUND,4eca4b2b-b1d8-4d55-af4e-e017bb4b4d09,acronym,OK,CPSIA federal phthalate rules preempt California AB 1108 in most cases; DTSC SAFER program monitoring ongoing for additional restrictions
4,Peluche bébé 0-3 ans,Jouet enfant,US-NY,New York,Americas,New York Child Safe Products Act (CSPA),New York Environmental Conservation Law Article 37 (ECL §37-0101),New York DEC,Reporting obligations for priority chemicals in children's products; manufacturers must report use of chemicals of concern in children's products; covers toys for children <12 years; lead phthalates flame retardants BPA commonly reported,in_force,high,FOUND,cee84bcd-5424-43f1-8f97-349123aa8773,name_substring,OK,NY CSPA imposes reporting obligations beyond federal CPSIA; manufacturers must report and eventually phase out priority chemicals in children's toys
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada,Americas,Canadian Toys Regulations,SOR/2011-17 — Toys Regulations under Canada Consumer Product Safety Act,Health Canada (Consumer Product Safety Directorate),Age grading; small parts; labeling in English and French; chemical migration limits; heavy metal migration; phthalate restrictions; stuffed toy filling must be sanitized; CE or safety standards reference,in_force,critical,FOUND,9c6aff3a-bdfe-4d9f-a677-143bbbda7403,name_substring,OK,Canada's toy regulations cover small parts (identical cylinder test as US); bilingual EN/FR labeling mandatory; stuffing must be sanitary material
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada,Americas,Canada Consumer Product Safety Act (CCPSA),S.C. 2010 c.21,Health Canada,General prohibition on products that pose unreasonable danger; mandatory incident reporting; recall authority; market surveillance; overlapping with Toys Regulations SOR/2011-17,in_force,critical,FOUND,45656c8f-2c94-4a6b-a289-1c4b2eafebe7,name_substring,OK,CCPSA provides general safety framework; Health Canada actively recalls non-compliant toys
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada,Americas,Surface Coating Materials Regulations — Lead,SOR/2005-109 — Surface Coating Materials Regulations,Health Canada,Lead in surface coatings ≤90 mg/kg (90 ppm); applies to painted components of toys; same level as US 16 CFR 1303,in_force,high,FOUND,e2c1606d-c737-44c5-8721-4b303a7db6f4,name_substring,OK,Same lead limit as US; applies to painted plastic eyes and accessories on plush toys
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,NOM-015-SCFI-2007 — Información y etiquetado de juguetes,NOM-015-SCFI-2007,PROFECO + SE (Secretaría de Economía),Age warning in Spanish; safety warnings for small parts; general labeling in Spanish: manufacturer name country of origin age grade; CE not automatically recognised — NOM compliance required for Mexican market,in_force,high,FOUND,34a6539c-7440-4db5-90f1-9e0307c13cb6,name_substring,OK,Mexico requires NOM-015 compliance; CE marking not accepted as equivalent; Spanish language mandatory; market surveillance via PROFECO
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,NOM-252-SCFI-2011 — Juguetes: seguridad general,NOM-252-SCFI-2011 (supersedes older NOMs),SE + PROFECO,Safety requirements: mechanical strength; flammability; chemical content; small parts test; age categories; references ISO 8124,in_force,critical,FOUND,369330f2-d4d4-4a68-8b9c-5e3cd9eea904,name_substring,OK,NOM-252 covers safety requirements aligned with ISO 8124; mandatory certification for toys sold in Mexico
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,INMETRO Portaria 563/2016 — Certificação de Brinquedos,Portaria INMETRO n° 563 de 29/12/2016,INMETRO (Instituto Nacional de Metrologia Qualidade e Tecnologia),Compulsory certification (OCP — Organismo de Certificação de Produto); ABNT NBR NM 300 series (ISO 8124 equivalent); small parts test; heavy metal migration; flammability; age labeling in Portuguese; INMETRO seal mandatory,in_force,critical,FOUND,454d7636-c94a-4a34-b5e2-f541c163e6f3,exact_ref,OK,Brazil requires mandatory INMETRO certification via accredited OCP; cannot sell toys without INMETRO seal; testing to ABNT NBR NM 300 standards
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,ABNT NBR NM 300 series — Segurança de brinquedos,ABNT NBR NM 300-1; 300-2; 300-3 (equivalent to ISO 8124-1/2/3),ABNT + INMETRO,Mechanical and physical safety (NM 300-1); flammability (NM 300-2); chemical migration (NM 300-3); small parts criterion; age grading; labeling in Portuguese,in_force,critical,NOT_FOUND,,,À ajouter,Technical standards basis for INMETRO certification; aligned with ISO 8124; NM 300-3 limits heavy metal migration
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,Regulamentação química — ftalatos e metais pesados (BR),ANVISA RDC 220/2006 + INMETRO portaria 563,ANVISA + INMETRO,Phthalate restrictions aligned with international standards; heavy metal migration via NM 300-3; formaldehyde in textiles,in_force,high,NOT_FOUND,,,À ajouter,ANVISA has jurisdiction over chemical safety in products; align with INMETRO certification requirements
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,Reglamento Técnico Mercosur — Seguridad de Juguetes,GMC/RES 53/96 + GMC/RES 08/14 — Reglamento Técnico Mercosur (RTM) de Seguridad de Juguetes,SRT (Secretaría de Relaciones con Tutores) + IRAM,IRAM certification or equivalence; age grading; small parts test; chemical migration; labeling in Spanish; MERCOSUR S mark,in_force,critical,FOUND,,,OK,Argentina follows MERCOSUR technical regulation; IRAM testing required; MERCOSUR S mark (Sello de Seguridad) for toys
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,Resolución 203/2021 — Seguridad de productos para niños (IRAM),IRAM-ISO 8124 adoption + Resolución SECIN 203/2021,SECIN + IRAM,Safety certification for toys and children's products; small parts; age grading; chemical requirements; labeling in Spanish; IRAM safety mark,in_force,high,NOT_FOUND,,,À ajouter,Argentina requires IRAM certification for toys; chemical restrictions aligned with ISO 8124-3
4,Peluche bébé 0-3 ans,Jouet enfant,CL,Chile,Americas,Reglamento Técnico de Seguridad de Juguetes (Chile),Decreto Supremo N° 114/2005 MINSAL + Decreto N° 47 (updated),SERNAC + ISP (Instituto de Salud Pública),Age grading; small parts test; flammability; chemical migration; labeling in Spanish; ISP registration for toys with chemicals of concern,in_force,high,NOT_FOUND,,,À ajouter,Chile follows MERCOSUR/ISO standards; ISP oversees chemical safety; labeling must be in Spanish with age grading
4,Peluche bébé 0-3 ans,Jouet enfant,CL,Chile,Americas,Norma NCh-ISO 8124 — Chile toy safety adoption,NCh-ISO 8124-1; NCh-ISO 8124-2; NCh-ISO 8124-3,INN (Instituto Nacional de Normalización),Technical requirements aligned with ISO 8124; small parts; flammability; heavy metal migration; age category labeling,in_force,high,NOT_FOUND,,,À ajouter,Chile adopts ISO 8124 as national standard; basis for conformity assessment
4,Peluche bébé 0-3 ans,Jouet enfant,CO,Colombia,Americas,Reglamento Técnico de Juguetes — Colombia,Resolución 3096/2013 (MINCIT) + Decreto 1595/2015,MINCIT + SIC (Superintendencia de Industria y Comercio) + INVIMA,Conformity assessment; age labeling; small parts test; chemical migration limits; labeling in Spanish; INVIMA registration where chemical components present,in_force,high,FOUND,,,OK,Colombia requires technical regulation compliance; SIC market surveillance; ISO 8124 series referenced
4,Peluche bébé 0-3 ans,Jouet enfant,CO,Colombia,Americas,NTC-ISO 8124 — Colombia toy safety standards,NTC-ISO 8124-1; NTC-ISO 8124-2; NTC-ISO 8124-3 (ICONTEC),ICONTEC + MINCIT,Mechanical and physical safety; flammability; chemical migration; aligned with ISO 8124,in_force,medium,FOUND,,,OK,ICONTEC adopts ISO 8124 as Colombian technical standard
4,Peluche bébé 0-3 ans,Jouet enfant,MERCOSUR,Mercosur,Americas,RTM Seguridad de Juguetes — Reglamento Técnico MERCOSUR,GMC/RES 53/96 + GMC/RES 08/14 + amendments,Comisión de Comercio del MERCOSUR (CCM),MERCOSUR S mark; age grading harmonised across bloc; small parts test; chemical migration limits; flammability; labeling harmonisation; mutual recognition among member states,in_force,critical,FOUND,,,OK,MERCOSUR RTM applies to AR BR PY UY; harmonised certification via accredited OCP; MERCOSUR S mark recognised across bloc
